Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
18.700,3.133,-0.542,122.866
18.710,3.060,-0.464,122.852
18.720,2.987,-0.386,122.839
18.730,2.914,-0.307,122.825
18.740,2.841,-0.229,122.812
18.750,2.767,-0.150,122.798
18.760,2.693,-0.071,122.785
18.770,2.620,0.007,122.771
18.780,2.545,0.086,122.758
18.790,2.464,0.152,122.748
18.800,2.389,0.231,122.734
18.810,2.315,0.310,122.721
18.820,2.240,0.389,122.707
18.830,2.165,0.468,122.693
18.840,2.090,0.547,122.679
18.850,2.015,0.627,122.665
18.860,1.940,0.706,122.651
18.870,1.864,0.785,122.637
18.880,1.788,0.864,122.624
18.890,1.712,0.943,122.610
18.900,1.636,1.022,122.596
18.910,1.560,1.102,122.582
18.920,1.483,1.180,122.568
18.930,1.401,1.246,122.558
18.940,1.324,1.325,122.544
18.950,1.247,1.404,122.530
18.960,1.170,1.483,122.516
18.970,1.093,1.563,122.502
18.980,1.016,1.642,122.488
18.990,0.939,1.721,122.474
19.000,0.861,1.800,122.460
19.010,0.784,1.880,122.446
19.020,0.706,1.959,122.432
19.030,0.628,2.038,122.418
19.040,0.551,2.117,122.404
19.050,0.473,2.196,122.391
19.060,0.394,2.275,122.377
19.070,0.316,2.353,122.363
19.080,0.238,2.432,122.349
19.090,0.154,2.496,122.339
19.100,0.076,2.575,122.325
19.110,-0.002,2.654,122.312
19.120,-0.081,2.733,122.298
19.130,-0.160,2.812,122.284
19.140,-0.238,2.890,122.270
19.150,-0.317,2.969,122.257
19.160,-0.396,3.048,122.243
19.170,-0.475,3.126,122.230
19.180,-0.554,3.204,122.216
19.190,-0.633,3.283,122.203
19.200,-0.712,3.361,122.189
19.210,-0.791,3.438,122.176
19.220,-0.870,3.516,122.163
19.230,-0.949,3.594,122.150
19.240,-1.028,3.672,122.136
19.250,-1.108,3.749,122.123
19.260,-1.187,3.827,122.110
19.270,-1.266,3.904,122.097
19.280,-1.345,3.981,122.084
19.290,-1.425,4.058,122.072
19.300,-1.504,4.135,122.059
19.310,-1.583,4.211,122.046
19.320,-1.663,4.288,122.034
19.330,-1.742,4.364,122.021
19.340,-1.821,4.440,122.009
19.350,-1.900,4.517,121.996
19.360,-1.980,4.593,121.984
19.370,-2.059,4.669,121.972
19.380,-2.138,4.744,121.959
19.390,-2.217,4.820,121.947
19.400,-2.296,4.895,121.935
19.410,-2.375,4.970,121.923
19.420,-2.454,5.046,121.912
19.430,-2.533,5.120,121.900
19.440,-2.611,5.195,121.888
19.450,-2.690,5.270,121.877
19.460,-2.769,5.344,121.865
19.470,-2.847,5.418,121.854
19.480,-2.926,5.492,121.843
19.490,-3.004,5.566,121.832
19.500,-3.082,5.639,121.821
19.510,-3.161,5.712,121.810
19.520,-3.239,5.786,121.799
19.530,-3.317,5.859,121.788
19.540,-3.394,5.931,121.778
19.550,-3.472,6.004,121.767
19.560,-3.550,6.076,121.757
19.570,-3.627,6.148,121.746
19.580,-3.704,6.220,121.736
19.590,-3.781,6.292,121.726
19.600,-3.858,6.364,121.716
19.610,-3.935,6.435,121.706
19.620,-4.012,6.506,121.697
19.630,-4.088,6.577,121.687
19.640,-4.165,6.647,121.678
19.650,-4.241,6.717,121.669
19.660,-4.317,6.787,121.659
19.670,-4.393,6.857,121.650
19.680,-4.468,6.927,121.641
19.690,-4.543,6.996,121.633
19.700,-4.619,7.065,121.624
19.710,-4.694,7.134,121.615
19.720,-4.768,7.202,121.607
19.730,-4.843,7.270,121.599
19.740,-4.917,7.338,121.591
19.750,-4.991,7.406,121.583
19.760,-5.065,7.473,121.575
19.770,-5.139,7.541,121.567
19.780,-5.212,7.607,121.560
19.790,-5.285,7.674,121.552
19.800,-5.358,7.740,121.545
19.810,-5.431,7.806,121.538
19.820,-5.503,7.872,121.531
19.830,-5.575,7.937,121.524
19.840,-5.647,8.002,121.518
19.850,-5.719,8.066,121.511
19.860,-5.790,8.131,121.505
19.870,-5.861,8.195,121.499
19.880,-5.932,8.259,121.493
19.890,-6.002,8.322,121.487
19.900,-6.072,8.386,121.481
19.910,-6.142,8.448,121.476
19.920,-6.212,8.511,121.471
19.930,-6.281,8.573,121.465
19.940,-6.350,8.635,121.460
19.950,-6.418,8.696,121.456
19.960,-6.487,8.757,121.451
19.970,-6.554,8.818,121.446
19.980,-6.622,8.879,121.442
19.990,-6.689,8.939,121.438
Testing filter: 3 with noise
Time,Roll Error,Pitch Error,Yaw Error
0.000,-185.232,3658.086,-163.097
0.010,-181.553,3584.678,-180.673
0.020,-178.114,3512.738,-118.053
0.030,-174.739,3442.258,-60.044
0.040,-171.455,3373.154,-61.630
0.050,-168.211,3305.479,-173.028
0.060,-165.682,3239.146,-181.106
0.070,-162.569,3174.131,-144.580
0.080,-159.437,3110.423,-78.273
0.090,-156.708,3048.020,-50.039
0.100,-153.798,2986.872,-31.796
0.110,-150.810,2926.923,-202.523
0.120,-148.262,2868.169,-179.827
0.130,-145.537,2810.618,-136.836
0.140,-142.671,2754.235,-86.515
0.150,-140.588,2699.001,-49.170
0.160,-138.028,2644.850,-7.641
0.170,-135.381,2591.808,108.114
0.180,-127.258,2539.843,-206.903
0.190,-125.079,2488.914,-168.800
0.200,-122.769,2439.027,-125.117
0.210,-120.171,2390.146,-84.102
0.220,-118.563,2342.256,-41.966
0.230,-116.464,2295.314,5.857
0.240,-114.246,2249.302,65.705
0.250,-111.544,2204.252,116.272
0.260,-109.949,2160.117,-199.753
0.270,-108.070,2116.888,-159.629
0.280,-106.009,2074.501,-121.856
0.290,-103.630,2032.975,-83.651
0.300,-102.510,1992.291,-43.715
0.310,-100.814,1952.438,-3.247
0.320,-98.974,1913.397,37.999
0.330,-96.954,1875.121,79.003
0.340,-92.539,1837.641,112.633
0.350,-91.265,1800.921,148.413
0.360,-89.773,1764.959,-175.071
0.370,-88.136,1729.700,-138.042
0.380,-86.335,1695.166,-100.331
0.390,-82.138,1661.345,-61.308
0.400,-81.134,1628.212,-28.116
0.410,-79.841,1595.729,4.080
0.420,-78.448,1563.922,32.754
0.430,-76.983,1532.737,59.936
0.440,-75.127,1502.192,85.897
0.450,-75.178,1472.278,112.625
0.460,-74.174,1442.966,138.132
0.470,-72.982,1414.209,-199.018
0.480,-71.724,1386.068,-166.680
0.490,-70.401,1358.458,-130.277
0.500,-68.854,1331.432,-86.931
0.510,-41.048,1304.938,-21.143
0.520,-40.701,1279.062,-11.182
0.530,-40.234,1253.737,-1.853
0.540,-39.682,1228.909,11.480
0.550,-39.094,1204.563,29.440
0.560,-38.445,1180.701,50.369
0.570,-37.702,1157.351,76.095
0.580,-36.259,1134.470,96.773
0.590,-36.122,1112.011,110.887
0.600,-35.745,1090.029,122.799
0.610,-35.339,1068.483,126.792
0.620,-34.887,1047.345,132.957
0.630,-34.411,1026.682,131.486
0.640,-33.929,1006.403,119.757
0.650,-33.359,986.532,17.886
0.660,-32.633,967.079,-4.270
0.670,-33.202,948.003,-8.447
0.680,-32.979,929.288,-9.512
0.690,-32.647,910.978,-6.010
0.700,-32.278,893.017,-1.084
0.710,-31.866,875.418,5.763
0.720,-31.451,858.183,17.344
0.730,-31.020,841.275,27.625
0.740,-30.593,824.706,46.422
0.750,-30.157,808.485,63.912
0.760,-29.542,792.588,84.209
0.770,-18.967,776.984,101.953
0.780,-18.954,761.730,112.843
0.790,-18.825,746.771,117.337
0.800,-18.736,732.129,119.864
0.810,-18.607,717.762,120.580
0.820,-18.488,703.690,120.787
0.830,-18.351,689.908,118.668
0.840,-18.240,676.379,114.864
0.850,-18.129,663.132,106.166
0.860,-18.015,650.128,92.869
0.870,-17.900,637.424,70.590
0.880,-17.774,624.957,44.293
0.890,-17.670,612.713,27.416
0.900,-17.980,600.731,15.588
0.910,-17.881,588.981,7.660
0.920,-17.782,577.473,2.198
0.930,-17.660,566.200,-0.549
0.940,-17.579,555.146,-1.039
0.950,-17.519,544.331,-2.344
0.960,-17.460,533.698,-2.265
0.970,-17.361,523.301,-0.382
0.980,-17.282,513.116,3.085
0.990,-17.204,503.108,6.027
1.000,-17.151,493.333,9.024
1.010,-17.043,483.719,13.779
1.020,-16.958,474.315,25.262
1.030,-16.908,465.074,36.431
1.040,-16.839,456.046,52.996
1.050,-16.743,447.220,69.518
1.060,-16.687,438.527,86.061
1.070,-16.626,430.020,95.334
1.080,-16.583,421.659,105.272
1.090,-16.510,413.506,110.182
1.100,-16.459,405.484,113.123
1.110,-16.408,397.641,117.567
1.120,-16.333,389.973,118.438
1.130,-16.240,382.414,120.477
1.140,-16.171,375.030,121.359
1.150,-16.118,367.777,121.689
1.160,-16.081,360.690,120.660
1.170,-15.996,353.712,119.411
1.180,-15.932,346.878,118.520
1.190,-15.891,340.193,117.959
1.200,-15.805,333.668,115.317
1.210,-15.743,327.266,113.648
1.220,-15.691,320.983,110.489
1.230,-15.621,314.830,107.719
1.240,-15.563,308.824,104.294
1.250,-15.536,302.909,99.364
1.260,-15.490,297.090,93.675
1.270,-15.440,291.407,86.016
1.280,-15.398,285.828,80.328
1.290,-15.351,280.346,71.506
1.300,-15.324,274.978,65.109
1.310,-15.323,269.714,58.407
1.320,-15.366,264.558,49.402
1.330,-15.511,259.540,44.207
1.340,-15.960,254.607,34.593
1.350,-15.301,249.756,32.011
1.360,-15.109,244.997,24.709
1.370,-14.922,240.370,20.413
1.380,-14.766,235.805,17.373
1.390,-14.709,231.306,16.027
1.400,-14.624,226.942,13.128
1.410,-14.583,222.618,9.546
1.420,-14.517,218.424,8.843
1.430,-14.450,214.310,7.652
1.440,-14.387,210.278,5.820
1.450,-14.362,206.310,4.951
1.460,-14.300,202.425,3.041
1.470,-14.244,198.616,2.956
1.480,-14.170,194.870,1.724
1.490,-14.115,191.200,0.842
1.500,-14.083,187.642,-0.498
1.510,-14.046,184.118,-0.107
1.520,-14.011,180.651,-1.819
1.530,-13.976,177.282,-1.506
1.540,-13.956,173.969,-1.467
1.550,-13.937,170.717,-1.358
1.560,-13.896,167.563,-3.225
1.570,-13.878,164.452,-2.134
1.580,-13.834,161.412,-3.198
1.590,-13.781,158.389,-2.355
1.600,-13.762,155.451,-2.235
1.610,-13.749,152.553,-2.750
1.620,-13.733,149.722,-2.216
1.630,-13.688,146.951,-2.623
1.640,-13.650,144.227,-1.430
1.650,-13.639,141.540,-1.252
1.660,-13.629,138.924,-1.658
1.670,-13.624,136.369,0.660
1.680,-13.632,133.887,-0.465
1.690,-13.622,131.433,1.039
1.700,-13.585,129.054,-0.074
1.710,-13.569,126.687,4.662
1.720,-13.552,124.361,3.681
1.730,-13.555,122.077,4.567
1.740,-13.577,119.838,5.266
1.750,-13.604,117.646,6.893
1.760,-13.578,115.490,11.392
1.770,-13.553,113.395,10.683
1.780,-13.558,111.351,14.056
1.790,-13.579,109.331,19.919
1.800,-13.578,107.333,18.141
1.810,-13.604,105.410,18.800
1.820,-13.572,103.512,25.445
1.830,-13.602,101.644,32.896
1.840,-13.651,99.793,36.789
1.850,-13.715,98.018,37.382
1.860,-13.704,96.267,42.528
1.870,-13.733,94.563,48.656
1.880,-13.729,92.890,51.388
1.890,-13.766,91.244,61.156
1.900,-13.910,89.606,66.873
1.910,-13.965,87.989,70.630
1.920,-14.049,86.419,74.715
1.930,-14.175,84.898,79.233
1.940,-14.281,83.390,84.088
1.950,-16.379,81.906,82.986
1.960,-15.464,80.459,88.169
1.970,-14.886,79.051,89.948
1.980,-14.745,77.657,92.918
1.990,-14.572,76.311,96.964
2.000,-14.442,74.988,98.324
2.010,-14.167,73.685,101.964
2.020,-13.976,72.412,108.212
2.030,-13.776,71.160,107.457
2.040,-13.624,69.919,108.756
2.050,-13.504,68.727,111.010
2.060,-13.358,67.559,112.966
2.070,-13.222,66.390,115.730
2.080,-13.167,65.244,112.777
2.090,-13.030,64.141,117.388
2.100,-12.961,63.046,116.694
2.110,-12.884,61.967,117.340
2.120,-12.802,60.929,118.575
2.130,-12.706,59.861,118.367
2.140,-12.648,58.805,117.848
2.150,-12.559,57.832,120.604
2.160,-12.492,56.849,120.371
2.170,-12.439,55.873,121.801
2.180,-12.347,54.955,122.689
2.190,-12.275,54.000,122.415
2.200,-12.198,53.088,124.703
2.210,-12.103,52.186,122.997
2.220,-12.003,51.283,123.299
2.230,-11.908,50.410,122.726
2.240,-11.851,49.561,123.571
2.250,-11.774,48.741,123.004
2.260,-11.698,47.936,124.370
2.270,-11.603,47.127,124.299
2.280,-11.543,46.334,127.154
2.290,-11.480,45.536,124.565
2.300,-11.419,44.788,124.563
2.310,-11.342,44.050,124.884
2.320,-11.268,43.287,126.703
2.330,-11.259,42.596,124.443
2.340,-11.201,41.894,125.194
2.350,-11.170,41.190,126.097
2.360,-11.111,40.533,125.880
2.370,-11.041,39.855,127.869
2.380,-10.989,39.194,125.378
2.390,-10.940,38.544,125.737
2.400,-10.910,37.895,126.320
2.410,-10.870,37.250,125.751
2.420,-10.793,36.641,126.353
2.430,-10.704,36.041,128.137
2.440,-10.645,35.419,124.562
2.450,-10.590,34.838,126.296
2.460,-10.534,34.274,125.473
2.470,-10.459,33.724,126.287
2.480,-10.424,33.177,127.592
2.490,-10.351,32.658,126.975
2.500,-10.286,32.144,126.054
2.510,-10.242,31.643,125.774
2.520,-10.220,31.102,127.872
2.530,-10.179,30.566,127.716
2.540,-10.136,30.098,127.242
2.550,-10.069,29.605,126.826
2.560,-10.015,29.136,126.579
2.570,-9.960,28.669,126.938
2.580,-9.916,28.211,127.197
2.590,-9.865,27.764,127.266
2.600,-9.835,27.331,126.840
2.610,-9.796,26.883,126.683
2.620,-9.764,26.448,127.263
2.630,-9.704,26.018,125.676
2.640,-9.639,25.605,127.186
2.650,-9.613,25.176,126.658
2.660,-9.556,24.795,127.331
2.670,-9.520,24.410,127.778
2.680,-9.462,24.012,127.197
2.690,-9.415,23.608,125.180
2.700,-9.349,23.229,127.007
2.710,-9.289,22.861,126.870
2.720,-9.241,22.479,127.121
2.730,-9.189,22.118,125.740
2.740,-9.121,21.781,125.486
2.750,-9.097,21.432,125.804
2.760,-9.034,21.078,127.803
2.770,-8.992,20.723,126.339
2.780,-8.927,20.380,126.597
2.790,-8.868,20.042,126.325
2.800,-8.824,19.711,125.204
2.810,-8.775,19.393,126.444
2.820,-8.741,19.092,124.477
2.830,-8.695,18.801,126.652
2.840,-8.625,18.475,126.014
2.850,-8.592,18.182,125.626
2.860,-8.558,17.875,125.138
2.870,-8.533,17.569,127.278
2.880,-8.479,17.307,126.834
2.890,-8.412,17.042,127.180
2.900,-8.382,16.750,124.992
2.910,-8.329,16.455,126.028
2.920,-8.260,16.180,125.898
2.930,-8.239,15.922,124.801
2.940,-8.181,15.642,125.496
2.950,-8.137,15.380,126.781
2.960,-8.047,15.133,125.208
2.970,-7.978,14.902,124.420
2.980,-7.932,14.626,125.575
2.990,-7.882,14.373,125.790
3.000,-7.824,14.128,125.705
3.010,-7.768,13.903,125.677
3.020,-7.732,13.647,124.997
3.030,-7.665,13.390,125.636
3.040,-7.584,13.154,125.607
3.050,-7.507,12.949,126.209
3.060,-7.446,12.704,124.634
3.070,-7.387,12.508,124.865
3.080,-7.329,12.315,125.926
3.090,-7.245,12.115,125.033
3.100,-7.211,11.931,123.309
3.110,-7.141,11.728,123.259
3.120,-7.110,11.536,124.911
3.130,-7.050,11.306,125.717
3.140,-6.986,11.094,124.164
3.150,-6.932,10.904,126.264
3.160,-6.891,10.682,124.106
3.170,-6.824,10.488,123.955
3.180,-6.796,10.303,126.185
3.190,-6.753,10.090,124.197
3.200,-6.684,9.929,124.387
3.210,-6.626,9.769,123.663
3.220,-6.571,9.594,123.338
3.230,-6.506,9.422,124.673
3.240,-6.435,9.237,125.655
3.250,-6.355,9.086,123.845
3.260,-6.273,8.901,124.051
3.270,-6.225,8.739,123.573
3.280,-6.163,8.567,125.493
3.290,-6.079,8.416,123.725
3.300,-6.020,8.252,125.280
3.310,-5.945,8.065,125.405
3.320,-5.897,7.915,125.444
3.330,-5.821,7.761,123.466
3.340,-5.751,7.592,124.518
3.350,-5.703,7.413,123.981
3.360,-5.602,7.244,123.503
3.370,-5.547,7.098,123.558
3.380,-5.491,6.944,124.576
3.390,-5.445,6.782,123.084
3.400,-5.386,6.628,124.295
3.410,-5.309,6.488,123.298
3.420,-5.241,6.357,123.515
3.430,-5.203,6.211,124.104
3.440,-5.162,6.071,123.892
3.450,-5.122,5.923,124.101
3.460,-5.053,5.760,123.499
3.470,-4.990,5.638,125.258
3.480,-4.924,5.501,123.218
3.490,-4.865,5.354,123.258
3.500,-4.799,5.228,123.343
3.510,-4.726,5.082,125.348
3.520,-4.631,4.936,123.407
3.530,-4.548,4.805,123.135
3.540,-4.482,4.651,123.534
3.550,-4.423,4.545,123.644
3.560,-4.348,4.443,123.716
3.570,-4.267,4.307,124.041
3.580,-4.222,4.187,123.691
3.590,-4.155,4.024,123.816
3.600,-4.083,3.895,123.241
3.610,-4.024,3.750,124.676
3.620,-3.954,3.615,122.086
3.630,-3.906,3.492,123.188
3.640,-3.840,3.378,123.820
3.650,-3.755,3.242,123.630
3.660,-3.670,3.114,123.796
3.670,-3.585,3.003,124.292
3.680,-3.489,2.883,122.349
3.690,-3.390,2.770,124.276
3.700,-3.329,2.654,123.621
3.710,-3.256,2.529,124.172
3.720,-3.180,2.391,122.936
3.730,-3.119,2.261,123.178
3.740,-3.064,2.151,123.322
3.750,-2.986,2.070,123.139
3.760,-2.932,1.961,122.838
3.770,-2.848,1.839,122.186
3.780,-2.775,1.725,123.313
3.790,-2.685,1.619,123.111
3.800,-2.597,1.485,123.671
3.810,-2.503,1.366,123.774
3.820,-2.427,1.256,122.285
3.830,-2.351,1.143,123.511
3.840,-2.263,1.014,123.489
3.850,-2.197,0.888,123.450
3.860,-2.137,0.785,122.453
3.870,-2.089,0.675,122.765
3.880,-2.008,0.554,121.902
3.890,-1.951,0.427,122.719
3.900,-1.904,0.293,122.181
3.910,-1.804,0.201,122.088
3.920,-1.705,0.094,123.450
3.930,-1.635,-0.024,123.764
3.940,-1.545,-0.147,123.661
3.950,-1.451,-0.267,122.250
3.960,-1.383,-0.376,123.517
3.970,-1.281,-0.477,122.446
3.980,-1.195,-0.597,121.534
3.990,-1.114,-0.684,123.594
4.000,-1.050,-0.812,122.927
4.010,-0.978,-0.920,122.235
4.020,-0.908,-1.034,123.625
4.030,-0.839,-1.131,123.084
4.040,-0.754,-1.254,122.122
4.050,-0.662,-1.361,122.578
4.060,-0.570,-1.432,120.979
4.070,-0.474,-1.512,123.340
4.080,-0.376,-1.578,121.915
4.090,-0.315,-1.685,121.746
4.100,-0.216,-1.770,123.255
4.110,-0.133,-1.869,122.511
4.120,-0.045,-1.982,123.668
4.130,0.056,-2.090,122.760
4.140,0.150,-2.161,121.683
4.150,0.205,-2.266,121.671
4.160,0.281,-2.341,123.514
4.170,0.348,-2.428,122.080
4.180,0.415,-2.505,122.763
4.190,0.479,-2.600,121.604
4.200,0.542,-2.691,122.261
4.210,0.627,-2.787,123.128
4.220,0.710,-2.896,122.684
4.230,0.800,-3.014,121.215
4.240,0.886,-3.078,122.533
4.250,0.997,-3.198,122.590
4.260,1.107,-3.283,123.181
4.270,1.197,-3.358,121.072
4.280,1.283,-3.442,123.180
4.290,1.367,-3.534,121.354
4.300,1.448,-3.621,121.813
4.310,1.520,-3.685,121.289
4.320,1.583,-3.756,122.811
4.330,1.639,-3.861,121.980
4.340,1.753,-3.953,122.299
4.350,1.822,-4.024,121.534
4.360,1.888,-4.110,121.174
4.370,1.967,-4.215,123.537
4.380,2.042,-4.271,123.389
4.390,2.132,-4.350,121.268
4.400,2.230,-4.466,121.772
4.410,2.304,-4.543,121.815
4.420,2.383,-4.625,122.138
4.430,2.459,-4.724,122.531
4.440,2.529,-4.788,122.822
4.450,2.625,-4.865,122.530
4.460,2.704,-4.943,122.710
4.470,2.795,-5.036,122.107
4.480,2.900,-5.092,120.970
4.490,2.955,-5.187,122.084
4.500,3.042,-5.282,121.515
4.510,3.116,-5.359,121.060
4.520,3.208,-5.444,122.236
4.530,3.276,-5.521,122.537
4.540,3.344,-5.581,120.573
4.550,3.395,-5.654,121.051
4.560,3.472,-5.736,120.992
4.570,3.556,-5.801,120.974
4.580,3.627,-5.891,121.297
4.590,3.724,-5.979,120.834
4.600,3.801,-6.055,122.564
4.610,3.867,-6.129,120.684
4.620,3.931,-6.228,121.331
4.630,3.988,-6.302,120.546
4.640,4.039,-6.356,121.804
4.650,4.137,-6.450,121.623
4.660,4.185,-6.522,121.104
4.670,4.288,-6.590,120.819
4.680,4.367,-6.688,121.066
4.690,4.471,-6.786,122.029
4.700,4.552,-6.830,122.722
4.710,4.597,-6.906,121.509
4.720,4.654,-6.976,121.570
4.730,4.743,-7.025,121.893
4.740,4.829,-7.081,121.950
4.750,4.918,-7.145,120.723
4.760,4.987,-7.249,121.509
4.770,5.041,-7.301,121.981
4.780,5.126,-7.370,121.810
4.790,5.203,-7.423,120.751
4.800,5.255,-7.504,121.008
4.810,5.344,-7.571,121.358
4.820,5.420,-7.665,121.633
4.830,5.483,-7.725,121.918
4.840,5.579,-7.808,121.813
4.850,5.646,-7.902,121.610
4.860,5.725,-7.953,121.770
4.870,5.791,-8.039,121.075
4.880,5.852,-8.107,120.956
4.890,5.945,-8.160,122.579
4.900,6.031,-8.224,121.708
4.910,6.081,-8.279,120.406
4.920,6.158,-8.328,121.455
4.930,6.224,-8.372,120.529
4.940,6.306,-8.414,122.661
4.950,6.365,-8.510,121.107
4.960,6.457,-8.570,120.840
4.970,6.506,-8.650,120.796
4.980,6.566,-8.719,120.553
4.990,6.635,-8.773,121.254
5.000,6.702,-8.804,121.740
5.010,6.773,-8.891,122.099
5.020,6.831,-8.939,120.265
5.030,6.912,-9.017,121.240
5.040,6.994,-9.089,121.346
5.050,7.049,-9.147,121.731
5.060,7.115,-9.206,121.259
5.070,7.168,-9.278,120.812
5.080,7.235,-9.307,119.977
5.090,7.300,-9.375,120.617
5.100,7.327,-9.417,120.099
5.110,7.372,-9.494,120.971
5.120,7.429,-9.568,121.676
5.130,7.519,-9.649,121.647
5.140,7.592,-9.693,120.912
5.150,7.647,-9.759,120.433
5.160,7.730,-9.822,120.992
5.170,7.786,-9.856,122.193
5.180,7.846,-9.947,121.648
5.190,7.910,-10.033,121.803
5.200,7.953,-10.080,121.210
5.210,7.985,-10.168,122.273
5.220,8.065,-10.239,121.770
5.230,8.126,-10.277,121.629
5.240,8.160,-10.347,121.986
5.250,8.258,-10.426,122.586
5.260,8.302,-10.466,120.306
5.270,8.357,-10.519,121.640
5.280,8.415,-10.540,122.028
5.290,8.471,-10.571,121.432
5.300,8.495,-10.612,122.299
5.310,8.564,-10.675,120.868
5.320,8.615,-10.701,122.345
5.330,8.657,-10.738,122.604
5.340,8.746,-10.799,120.847
5.350,8.793,-10.816,120.709
5.360,8.875,-10.839,122.551
5.370,8.922,-10.912,121.350
5.380,8.949,-10.931,120.444
5.390,9.026,-10.975,120.774
5.400,9.081,-11.001,120.361
5.410,9.116,-11.054,121.236
5.420,9.162,-11.090,121.415
5.430,9.213,-11.138,119.974
5.440,9.266,-11.177,121.682
5.450,9.314,-11.219,121.350
5.460,9.353,-11.249,121.689
5.470,9.404,-11.286,122.052
5.480,9.454,-11.342,120.032
5.490,9.469,-11.380,122.430
5.500,9.518,-11.429,121.760
5.510,9.563,-11.490,120.778
5.520,9.602,-11.543,122.269
5.530,9.662,-11.587,120.905
5.540,9.719,-11.644,122.499
5.550,9.754,-11.646,120.993
5.560,9.799,-11.693,122.431
5.570,9.857,-11.743,120.968
5.580,9.892,-11.792,121.530
5.590,9.954,-11.830,120.888
5.600,9.998,-11.873,122.024
5.610,10.016,-11.892,121.125
5.620,10.071,-11.989,122.136
5.630,10.114,-12.029,120.260
5.640,10.173,-12.051,121.973
5.650,10.229,-12.061,121.035
5.660,10.267,-12.072,121.886
5.670,10.297,-12.100,121.533
5.680,10.363,-12.106,121.899
5.690,10.391,-12.117,121.096
5.700,10.424,-12.137,121.420
5.710,10.457,-12.164,120.212
5.720,10.505,-12.169,120.811
5.730,10.527,-12.181,121.622
5.740,10.572,-12.224,121.204
5.750,10.616,-12.250,121.635
5.760,10.651,-12.264,120.810
5.770,10.685,-12.317,121.883
5.780,10.729,-12.337,121.261
5.790,10.774,-12.387,121.623
5.800,10.798,-12.374,121.043
5.810,10.840,-12.407,121.817
5.820,10.870,-12.433,120.436
5.830,10.891,-12.445,121.153
5.840,10.931,-12.436,121.789
5.850,10.922,-12.439,122.768
5.860,10.939,-12.491,121.017
5.870,10.974,-12.516,121.599
5.880,11.001,-12.532,121.366
5.890,11.003,-12.529,121.435
5.900,11.060,-12.549,120.670
5.910,11.093,-12.581,122.021
5.920,11.146,-12.619,123.257
5.930,11.153,-12.647,120.933
5.940,11.194,-12.668,121.094
5.950,11.215,-12.670,121.911
5.960,11.208,-12.686,121.449
5.970,11.241,-12.718,120.809
5.980,11.276,-12.708,122.102
5.990,11.309,-12.707,123.233
6.000,11.329,-12.722,122.637
6.010,11.353,-12.752,121.168
6.020,11.374,-12.745,121.239
6.030,11.423,-12.738,121.498
6.040,11.440,-12.746,120.783
6.050,11.455,-12.760,121.623
6.060,11.453,-12.769,121.633
6.070,11.480,-12.780,121.662
6.080,11.493,-12.782,121.543
6.090,11.503,-12.809,122.262
6.100,11.532,-12.829,121.578
6.110,11.538,-12.841,123.424
6.120,11.566,-12.845,122.593
6.130,11.587,-12.844,121.687
6.140,11.637,-12.858,121.391
6.150,11.655,-12.867,121.072
6.160,11.675,-12.844,121.578
6.170,11.694,-12.843,121.568
6.180,11.692,-12.882,121.083
6.190,11.707,-12.872,122.902
6.200,11.726,-12.854,122.380
6.210,11.744,-12.866,123.302
6.220,11.734,-12.853,122.970
6.230,11.760,-12.862,122.713
6.240,11.767,-12.838,121.935
6.250,11.744,-12.809,122.883
6.260,11.773,-12.825,121.834
6.270,11.785,-12.830,122.625
6.280,11.800,-12.813,122.314
6.290,11.837,-12.813,122.754
6.300,11.813,-12.814,122.989
6.310,11.820,-12.804,123.317
6.320,11.836,-12.802,122.722
6.330,11.825,-12.763,122.310
6.340,11.817,-12.772,122.991
6.350,11.809,-12.779,123.124
6.360,11.788,-12.809,121.263
6.370,11.815,-12.802,123.672
6.380,11.815,-12.801,123.165
6.390,11.852,-12.793,121.138
6.400,11.877,-12.793,121.926
6.410,11.896,-12.790,123.295
6.420,11.887,-12.789,121.187
6.430,11.899,-12.791,121.855
6.440,11.892,-12.769,123.300
6.450,11.854,-12.746,121.905
6.460,11.831,-12.755,122.886
6.470,11.860,-12.732,123.270
6.480,11.832,-12.718,122.102
6.490,11.834,-12.735,123.573
6.500,11.832,-12.726,123.668
6.510,11.848,-12.721,122.677
6.520,11.876,-12.722,122.924
6.530,11.854,-12.696,123.599
6.540,11.861,-12.688,123.307
6.550,11.829,-12.674,121.521
6.560,11.800,-12.671,123.035
6.570,11.808,-12.633,123.076
6.580,11.811,-12.618,122.759
6.590,11.803,-12.588,122.926
6.600,11.789,-12.576,121.530
6.610,11.776,-12.534,123.865
6.620,11.777,-12.519,122.651
6.630,11.759,-12.479,122.104
6.640,11.756,-12.456,122.783
6.650,11.772,-12.451,123.481
6.660,11.747,-12.441,124.218
6.670,11.737,-12.427,122.422
6.680,11.734,-12.381,123.530
6.690,11.720,-12.379,123.411
6.700,11.727,-12.340,124.338
6.710,11.706,-12.309,123.677
6.720,11.704,-12.257,122.186
6.730,11.702,-12.244,123.993
6.740,11.670,-12.204,123.052
6.750,11.671,-12.161,122.791
6.760,11.641,-12.130,123.861
6.770,11.636,-12.073,123.470
6.780,11.613,-12.053,122.767
6.790,11.606,-12.027,123.096
6.800,11.568,-12.007,123.993
6.810,11.566,-11.957,124.574
