Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
2.200,-9.744,29.631,126.614
2.210,-9.733,29.201,126.603
2.220,-9.721,28.778,126.590
2.230,-9.709,28.362,126.576
2.240,-9.696,27.953,126.560
2.250,-9.683,27.550,126.543
2.260,-9.670,27.155,126.525
2.270,-9.657,26.766,126.505
2.280,-9.643,26.384,126.485
2.290,-9.629,26.008,126.463
2.300,-9.614,25.639,126.441
2.310,-9.599,25.275,126.418
2.320,-9.583,24.917,126.394
2.330,-9.567,24.565,126.369
2.340,-9.551,24.219,126.344
2.350,-9.534,23.879,126.318
2.360,-9.517,23.544,126.292
2.370,-9.499,23.214,126.265
2.380,-9.481,22.889,126.238
2.390,-9.462,22.570,126.211
2.400,-9.443,22.256,126.183
2.410,-9.423,21.946,126.154
2.420,-9.403,21.641,126.126
2.430,-9.382,21.342,126.097
2.440,-9.361,21.046,126.068
2.450,-9.340,20.755,126.039
2.460,-9.318,20.469,126.010
2.470,-9.295,20.187,125.980
2.480,-9.272,19.909,125.950
2.490,-9.249,19.636,125.921
2.500,-9.225,19.366,125.891
2.510,-9.201,19.101,125.861
2.520,-9.176,18.839,125.831
2.530,-9.150,18.581,125.801
2.540,-9.124,18.327,125.771
2.550,-9.098,18.076,125.742
2.560,-9.071,17.829,125.712
2.570,-9.043,17.586,125.682
2.580,-9.015,17.346,125.652
2.590,-8.987,17.109,125.623
2.600,-8.957,16.876,125.593
2.610,-8.928,16.646,125.564
2.620,-8.898,16.419,125.534
2.630,-8.867,16.195,125.505
2.640,-8.836,15.974,125.476
2.650,-8.805,15.756,125.447
2.660,-8.773,15.541,125.418
2.670,-8.741,15.329,125.389
2.680,-8.696,15.121,125.365
2.690,-8.662,14.914,125.336
2.700,-8.629,14.710,125.308
2.710,-8.595,14.508,125.279
2.720,-8.560,14.309,125.251
2.730,-8.525,14.113,125.223
2.740,-8.489,13.919,125.195
2.750,-8.453,13.727,125.167
2.760,-8.416,13.538,125.139
2.770,-8.379,13.350,125.111
2.780,-8.342,13.165,125.084
2.790,-8.304,12.983,125.057
2.800,-8.265,12.802,125.030
2.810,-8.226,12.623,125.003
2.820,-8.187,12.447,124.976
2.830,-8.147,12.272,124.949
2.840,-8.107,12.100,124.923
2.850,-8.066,11.929,124.896
2.860,-8.024,11.760,124.870
2.870,-7.983,11.593,124.844
2.880,-7.940,11.428,124.818
2.890,-7.898,11.265,124.793
2.900,-7.855,11.103,124.767
2.910,-7.811,10.943,124.742
2.920,-7.767,10.785,124.717
2.930,-7.722,10.628,124.692
2.940,-7.677,10.473,124.667
2.950,-7.632,10.319,124.642
2.960,-7.586,10.167,124.617
2.970,-7.540,10.016,124.593
2.980,-7.493,9.867,124.568
2.990,-7.446,9.719,124.544
3.000,-7.398,9.573,124.520
3.010,-7.350,9.428,124.496
3.020,-7.302,9.284,124.472
3.030,-7.253,9.141,124.449
3.040,-7.204,9.000,124.425
3.050,-7.154,8.860,124.402
3.060,-7.104,8.721,124.379
3.070,-7.053,8.583,124.355
3.080,-7.002,8.447,124.332
3.090,-6.951,8.312,124.310
3.100,-6.899,8.177,124.287
3.110,-6.847,8.044,124.264
3.120,-6.795,7.912,124.242
3.130,-6.742,7.781,124.219
3.140,-6.688,7.651,124.197
3.150,-6.635,7.522,124.175
3.160,-6.581,7.393,124.153
3.170,-6.526,7.266,124.131
3.180,-6.471,7.140,124.109
3.190,-6.416,7.015,124.087
3.200,-6.360,6.890,124.065
3.210,-6.304,6.767,124.044
3.220,-6.247,6.644,124.022
3.230,-6.191,6.522,124.001
3.240,-6.133,6.401,123.980
3.250,-6.076,6.281,123.958
3.260,-6.018,6.161,123.937
3.270,-5.959,6.042,123.916
3.280,-5.901,5.924,123.895
3.290,-5.842,5.807,123.874
3.300,-5.782,5.690,123.854
3.310,-5.722,5.574,123.833
3.320,-5.662,5.459,123.813
3.330,-5.602,5.345,123.792
3.340,-5.541,5.231,123.772
3.350,-5.480,5.118,123.751
3.360,-5.418,5.005,123.731
3.370,-5.356,4.893,123.711
3.380,-5.294,4.782,123.691
3.390,-5.221,4.680,123.675
3.400,-5.159,4.570,123.655
3.410,-5.095,4.460,123.635
3.420,-5.032,4.351,123.616
3.430,-4.968,4.242,123.596
3.440,-4.904,4.134,123.576
3.450,-4.840,4.027,123.556
3.460,-4.775,3.920,123.537
3.470,-4.710,3.813,123.517
3.480,-4.645,3.707,123.498
3.490,-4.579,3.601,123.478
3.500,-4.513,3.496,123.459
3.510,-4.447,3.392,123.440
3.520,-4.380,3.287,123.421
3.530,-4.313,3.184,123.401
3.540,-4.246,3.080,123.382
3.550,-4.179,2.977,123.363
3.560,-4.111,2.875,123.344
3.570,-4.043,2.773,123.325
3.580,-3.975,2.671,123.306
3.590,-3.906,2.570,123.288
3.600,-3.837,2.469,123.269
3.610,-3.768,2.368,123.250
3.620,-3.698,2.268,123.232
3.630,-3.629,2.168,123.213
3.640,-3.559,2.069,123.194
3.650,-3.489,1.970,123.176
3.660,-3.418,1.871,123.157
3.670,-3.339,1.784,123.143
3.680,-3.268,1.686,123.125
3.690,-3.197,1.588,123.107
3.700,-3.126,1.490,123.088
3.710,-3.055,1.393,123.070
3.720,-2.983,1.296,123.052
3.730,-2.911,1.199,123.034
3.740,-2.838,1.103,123.016
3.750,-2.766,1.007,122.998
3.760,-2.693,0.911,122.980
3.770,-2.620,0.816,122.962
3.780,-2.547,0.720,122.944
3.790,-2.474,0.625,122.926
3.800,-2.400,0.531,122.908
3.810,-2.326,0.437,122.891
3.820,-2.252,0.343,122.873
3.830,-2.178,0.249,122.856
3.840,-2.103,0.156,122.838
3.850,-2.029,0.062,122.821
3.860,-1.954,-0.030,122.803
3.870,-1.878,-0.123,122.786
3.880,-1.803,-0.215,122.769
3.890,-1.728,-0.307,122.752
3.900,-1.652,-0.399,122.735
3.910,-1.576,-0.491,122.718
3.920,-1.500,-0.582,122.701
3.930,-1.424,-0.673,122.684
3.940,-1.348,-0.764,122.667
3.950,-1.271,-0.854,122.650
3.960,-1.194,-0.945,122.633
3.970,-1.118,-1.035,122.617
3.980,-1.041,-1.124,122.600
3.990,-0.963,-1.214,122.584
4.000,-0.886,-1.303,122.567
4.010,-0.809,-1.392,122.551
4.020,-0.731,-1.481,122.534
4.030,-0.653,-1.570,122.518
4.040,-0.576,-1.658,122.502
4.050,-0.498,-1.746,122.486
4.060,-0.420,-1.834,122.470
4.070,-0.342,-1.922,122.454
4.080,-0.263,-2.009,122.438
4.090,-0.185,-2.096,122.422
4.100,-0.106,-2.183,122.407
4.110,-0.028,-2.270,122.391
4.120,0.051,-2.356,122.375
4.130,0.129,-2.443,122.360
4.140,0.208,-2.529,122.344
4.150,0.287,-2.615,122.329
4.160,0.366,-2.700,122.314
4.170,0.445,-2.785,122.299
4.180,0.524,-2.871,122.284
4.190,0.603,-2.956,122.269
4.200,0.682,-3.040,122.254
4.210,0.762,-3.125,122.239
4.220,0.841,-3.209,122.224
4.230,0.920,-3.292,122.210
4.240,1.000,-3.376,122.195
4.250,1.079,-3.460,122.180
4.260,1.158,-3.543,122.166
4.270,1.238,-3.626,122.152
4.280,1.317,-3.708,122.138
4.290,1.397,-3.791,122.124
4.300,1.476,-3.873,122.110
4.310,1.556,-3.955,122.096
4.320,1.635,-4.037,122.082
4.330,1.715,-4.119,122.068
4.340,1.794,-4.200,122.055
4.350,1.873,-4.281,122.041
4.360,1.953,-4.362,122.028
4.370,2.032,-4.443,122.014
4.380,2.111,-4.523,122.001
4.390,2.191,-4.603,121.988
4.400,2.270,-4.683,121.975
4.410,2.349,-4.763,121.962
4.420,2.428,-4.842,121.949
4.430,2.507,-4.921,121.937
4.440,2.586,-5.000,121.924
4.450,2.665,-5.078,121.912
4.460,2.744,-5.156,121.900
4.470,2.822,-5.235,121.887
4.480,2.901,-5.312,121.875
4.490,2.980,-5.390,121.863
4.500,3.058,-5.467,121.852
4.510,3.136,-5.544,121.840
4.520,3.215,-5.621,121.828
4.530,3.293,-5.697,121.817
4.540,3.371,-5.774,121.805
4.550,3.449,-5.849,121.794
4.560,3.526,-5.925,121.783
4.570,3.604,-6.000,121.772
4.580,3.682,-6.075,121.762
4.590,3.759,-6.150,121.751
4.600,3.836,-6.224,121.740
4.610,3.913,-6.298,121.730
4.620,3.990,-6.372,121.720
4.630,4.067,-6.446,121.709
4.640,4.143,-6.519,121.699
4.650,4.220,-6.592,121.690
4.660,4.296,-6.665,121.680
4.670,4.372,-6.737,121.670
4.680,4.448,-6.809,121.661
4.690,4.523,-6.881,121.652
4.700,4.599,-6.953,121.642
4.710,4.674,-7.024,121.633
4.720,4.749,-7.094,121.625
4.730,4.823,-7.165,121.616
4.740,4.898,-7.235,121.607
4.750,4.972,-7.305,121.599
4.760,5.046,-7.374,121.591
4.770,5.120,-7.443,121.583
4.780,5.194,-7.512,121.575
4.790,5.267,-7.580,121.567
4.800,5.340,-7.648,121.560
4.810,5.413,-7.716,121.552
4.820,5.486,-7.784,121.545
4.830,5.558,-7.851,121.538
4.840,5.630,-7.918,121.531
4.850,5.702,-7.984,121.524
4.860,5.773,-8.051,121.517
4.870,5.845,-8.116,121.511
4.880,5.915,-8.182,121.504
4.890,5.986,-8.247,121.498
4.900,6.056,-8.312,121.492
4.910,6.126,-8.376,121.487
4.920,6.196,-8.440,121.481
4.930,6.266,-8.503,121.476
4.940,6.335,-8.567,121.470
4.950,6.403,-8.629,121.465
4.960,6.472,-8.692,121.460
4.970,6.540,-8.754,121.456
4.980,6.608,-8.816,121.451
4.990,6.675,-8.877,121.447
5.000,6.742,-8.938,121.442
5.010,6.809,-8.998,121.438
5.020,6.875,-9.058,121.435
5.030,6.941,-9.118,121.431
5.040,7.007,-9.177,121.427
5.050,7.072,-9.236,121.424
5.060,7.137,-9.295,121.421
5.070,7.202,-9.353,121.418
5.080,7.266,-9.411,121.415
5.090,7.330,-9.468,121.413
5.100,7.393,-9.525,121.410
5.110,7.456,-9.582,121.408
5.120,7.519,-9.638,121.406
5.130,7.581,-9.694,121.404
5.140,7.643,-9.749,121.403
5.150,7.705,-9.804,121.401
5.160,7.766,-9.858,121.400
5.170,7.826,-9.912,121.399
5.180,7.887,-9.966,121.398
5.190,7.947,-10.019,121.398
5.200,8.006,-10.071,121.397
5.210,8.065,-10.124,121.397
5.220,8.124,-10.175,121.397
5.230,8.182,-10.227,121.397
5.240,8.240,-10.278,121.397
5.250,8.297,-10.328,121.398
5.260,8.354,-10.378,121.398
5.270,8.410,-10.428,121.399
5.280,8.466,-10.477,121.400
5.290,8.522,-10.526,121.402
5.300,8.577,-10.574,121.403
5.310,8.632,-10.622,121.405
5.320,8.686,-10.669,121.407
5.330,8.740,-10.716,121.409
5.340,8.793,-10.762,121.411
5.350,8.846,-10.808,121.413
5.360,8.899,-10.853,121.416
5.370,8.951,-10.898,121.419
5.380,9.002,-10.942,121.422
5.390,9.053,-10.986,121.425
5.400,9.104,-11.030,121.428
5.410,9.154,-11.072,121.432
5.420,9.204,-11.115,121.436
5.430,9.253,-11.157,121.440
5.440,9.302,-11.198,121.444
5.450,9.350,-11.239,121.448
5.460,9.398,-11.280,121.453
5.470,9.445,-11.320,121.458
5.480,9.492,-11.359,121.463
5.490,9.538,-11.398,121.468
5.500,9.584,-11.437,121.473
5.510,9.630,-11.475,121.479
5.520,9.675,-11.512,121.484
5.530,9.719,-11.548,121.490
5.540,9.763,-11.585,121.496
5.550,9.806,-11.621,121.502
5.560,9.849,-11.656,121.509
5.570,9.892,-11.691,121.516
5.580,9.934,-11.726,121.522
5.590,9.976,-11.759,121.529
5.600,10.017,-11.793,121.536
5.610,10.057,-11.826,121.544
5.620,10.097,-11.858,121.551
5.630,10.137,-11.890,121.559
5.640,10.176,-11.921,121.567
5.650,10.215,-11.952,121.575
5.660,10.253,-11.982,121.583
5.670,10.291,-12.012,121.591
5.680,10.328,-12.041,121.600
5.690,10.365,-12.070,121.609
5.700,10.401,-12.098,121.617
5.710,10.437,-12.126,121.626
5.720,10.472,-12.153,121.636
5.730,10.507,-12.179,121.645
5.740,10.541,-12.205,121.654
5.750,10.575,-12.231,121.664
5.760,10.609,-12.256,121.674
5.770,10.641,-12.280,121.684
5.780,10.674,-12.304,121.694
5.790,10.706,-12.328,121.704
5.800,10.737,-12.350,121.715
5.810,10.768,-12.373,121.725
5.820,10.798,-12.394,121.736
5.830,10.828,-12.416,121.747
5.840,10.858,-12.436,121.758
5.850,10.887,-12.456,121.769
5.860,10.915,-12.476,121.780
5.870,10.943,-12.495,121.792
5.880,10.971,-12.513,121.803
5.890,10.998,-12.531,121.815
5.900,11.025,-12.549,121.827
5.910,11.051,-12.565,121.839
5.920,11.077,-12.582,121.851
5.930,11.102,-12.598,121.863
5.940,11.127,-12.613,121.875
5.950,11.151,-12.628,121.888
5.960,11.175,-12.642,121.900
5.970,11.198,-12.655,121.913
5.980,11.221,-12.668,121.925
5.990,11.243,-12.681,121.938
6.000,11.265,-12.693,121.951
6.010,11.287,-12.704,121.964
6.020,11.308,-12.715,121.977
6.030,11.328,-12.725,121.991
6.040,11.348,-12.735,122.004
6.050,11.368,-12.744,122.017
6.060,11.387,-12.753,122.031
6.070,11.405,-12.761,122.045
6.080,11.424,-12.769,122.058
6.090,11.441,-12.776,122.072
6.100,11.459,-12.782,122.086
6.110,11.475,-12.788,122.100
6.120,11.492,-12.793,122.114
6.130,11.508,-12.798,122.128
6.140,11.523,-12.802,122.142
6.150,11.538,-12.806,122.156
6.160,11.553,-12.809,122.171
6.170,11.567,-12.812,122.185
6.180,11.581,-12.814,122.200
6.190,11.594,-12.816,122.214
6.200,11.607,-12.817,122.229
6.210,11.619,-12.817,122.243
6.220,11.631,-12.817,122.258
6.230,11.643,-12.816,122.272
6.240,11.654,-12.815,122.287
6.250,11.664,-12.814,122.302
6.260,11.674,-12.811,122.317
6.270,11.684,-12.809,122.331
6.280,11.693,-12.805,122.346
6.290,11.702,-12.802,122.361
6.300,11.711,-12.797,122.376
6.310,11.719,-12.793,122.391
6.320,11.726,-12.787,122.406
6.330,11.734,-12.781,122.421
6.340,11.740,-12.775,122.436
6.350,11.747,-12.768,122.451
6.360,11.752,-12.760,122.466
6.370,11.758,-12.752,122.481
6.380,11.763,-12.744,122.496
6.390,11.768,-12.735,122.511
6.400,11.772,-12.725,122.526
6.410,11.776,-12.715,122.541
6.420,11.779,-12.704,122.556
6.430,11.782,-12.693,122.571
6.440,11.784,-12.682,122.586
6.450,11.786,-12.669,122.601
6.460,11.788,-12.657,122.616
6.470,11.789,-12.643,122.631
6.480,11.790,-12.630,122.646
6.490,11.791,-12.615,122.661
6.500,11.791,-12.601,122.676
6.510,11.790,-12.585,122.691
6.520,11.790,-12.570,122.705
6.530,11.788,-12.553,122.720
6.540,11.787,-12.537,122.735
6.550,11.785,-12.519,122.750
6.560,11.782,-12.502,122.764
6.570,11.780,-12.483,122.779
6.580,11.776,-12.465,122.793
6.590,11.773,-12.445,122.808
6.600,11.769,-12.426,122.822
6.610,11.764,-12.405,122.837
6.620,11.760,-12.385,122.851
6.630,11.754,-12.363,122.866
6.640,11.749,-12.342,122.880
6.650,11.743,-12.319,122.894
6.660,11.736,-12.297,122.908
6.670,11.730,-12.274,122.922
6.680,11.722,-12.250,122.936
6.690,11.715,-12.226,122.950
6.700,11.707,-12.201,122.964
6.710,11.699,-12.176,122.978
6.720,11.690,-12.151,122.991
6.730,11.681,-12.125,123.005
6.740,11.671,-12.098,123.018
6.750,11.661,-12.071,123.032
6.760,11.651,-12.044,123.045
6.770,11.640,-12.016,123.058
6.780,11.629,-11.988,123.071
6.790,11.617,-11.959,123.085
6.800,11.605,-11.930,123.098
6.810,11.593,-11.900,123.110
6.820,11.581,-11.870,123.123
6.830,11.568,-11.840,123.136
6.840,11.554,-11.809,123.148
6.850,11.540,-11.777,123.161
6.860,11.526,-11.745,123.173
6.870,11.512,-11.713,123.185
6.880,11.497,-11.680,123.198
6.890,11.482,-11.647,123.210
6.900,11.466,-11.613,123.221
6.910,11.450,-11.579,123.233
6.920,11.434,-11.545,123.245
6.930,11.417,-11.510,123.256
6.940,11.400,-11.475,123.268
6.950,11.383,-11.439,123.279
6.960,11.365,-11.403,123.290
6.970,11.347,-11.366,123.301
6.980,11.328,-11.329,123.312
6.990,11.309,-11.292,123.323
7.000,11.290,-11.254,123.334
7.010,11.281,-11.221,123.342
7.020,11.261,-11.183,123.352
7.030,11.240,-11.143,123.363
7.040,11.219,-11.104,123.373
7.050,11.198,-11.064,123.383
7.060,11.176,-11.024,123.393
7.070,11.154,-10.983,123.402
7.080,11.131,-10.942,123.412
7.090,11.109,-10.900,123.422
7.100,11.085,-10.859,123.431
7.110,11.062,-10.816,123.440
7.120,11.038,-10.774,123.449
7.130,11.014,-10.731,123.458
7.140,10.989,-10.687,123.467
7.150,10.964,-10.643,123.475
7.160,10.939,-10.599,123.484
7.170,10.913,-10.555,123.492
7.180,10.887,-10.510,123.500
7.190,10.861,-10.464,123.508
7.200,10.834,-10.419,123.516
7.210,10.807,-10.373,123.523
7.220,10.779,-10.326,123.531
7.230,10.751,-10.280,123.538
7.240,10.723,-10.232,123.545
7.250,10.695,-10.185,123.552
7.260,10.666,-10.137,123.559
7.270,10.636,-10.089,123.566
7.280,10.607,-10.040,123.572
7.290,10.577,-9.991,123.578
7.300,10.547,-9.942,123.585
7.310,10.516,-9.893,123.591
7.320,10.485,-9.843,123.596
7.330,10.454,-9.793,123.602
7.340,10.422,-9.742,123.608
7.350,10.390,-9.691,123.613
7.360,10.357,-9.640,123.618
7.370,10.325,-9.588,123.623
7.380,10.292,-9.536,123.628
7.390,10.258,-9.484,123.633
7.400,10.224,-9.431,123.637
7.410,10.190,-9.378,123.641
7.420,10.156,-9.325,123.645
7.430,10.121,-9.272,123.649
7.440,10.086,-9.218,123.653
7.450,10.050,-9.164,123.657
7.460,10.015,-9.109,123.660
7.470,9.978,-9.054,123.663
7.480,9.942,-8.999,123.666
7.490,9.905,-8.944,123.669
7.500,9.868,-8.888,123.672
7.510,9.830,-8.832,123.675
7.520,9.793,-8.776,123.677
7.530,9.754,-8.719,123.679
7.540,9.716,-8.662,123.681
7.550,9.677,-8.605,123.683
7.560,9.638,-8.547,123.685
7.570,9.598,-8.489,123.686
7.580,9.558,-8.431,123.687
7.590,9.518,-8.373,123.689
7.600,9.478,-8.314,123.689
7.610,9.437,-8.255,123.690
7.620,9.396,-8.196,123.691
7.630,9.354,-8.137,123.691
7.640,9.312,-8.077,123.691
7.650,9.270,-8.017,123.691
7.660,9.228,-7.956,123.691
7.670,9.185,-7.896,123.691
7.680,9.142,-7.835,123.691
7.690,9.098,-7.773,123.690
7.700,9.054,-7.712,123.689
7.710,9.010,-7.650,123.688
7.720,8.966,-7.588,123.687
7.730,8.921,-7.526,123.686
7.740,8.876,-7.464,123.684
7.750,8.830,-7.401,123.682
7.760,8.784,-7.338,123.680
7.770,8.738,-7.275,123.678
7.780,8.692,-7.211,123.676
7.790,8.645,-7.147,123.674
7.800,8.598,-7.083,123.671
7.810,8.550,-7.019,123.669
7.820,8.503,-6.954,123.666
7.830,8.455,-6.890,123.663
7.840,8.406,-6.825,123.659
7.850,8.357,-6.759,123.656
7.860,8.308,-6.694,123.652
7.870,8.259,-6.628,123.649
7.880,8.210,-6.562,123.645
7.890,8.159,-6.496,123.641
7.900,8.109,-6.430,123.636
7.910,8.058,-6.363,123.632
7.920,8.008,-6.296,123.627
7.930,7.956,-6.229,123.623
7.940,7.905,-6.162,123.618
7.950,7.853,-6.094,123.613
7.960,7.801,-6.027,123.607
7.970,7.748,-5.959,123.602
7.980,7.696,-5.890,123.596
7.990,7.643,-5.822,123.591
8.000,7.589,-5.753,123.585
8.010,7.536,-5.684,123.579
8.020,7.482,-5.615,123.573
8.030,7.427,-5.546,123.566
8.040,7.373,-5.477,123.560
8.050,7.318,-5.407,123.553
8.060,7.262,-5.337,123.546
8.070,7.207,-5.267,123.539
8.080,7.151,-5.197,123.532
8.090,7.095,-5.126,123.525
8.100,7.039,-5.056,123.518
8.110,6.982,-4.985,123.510
8.120,6.925,-4.914,123.502
8.130,6.868,-4.842,123.495
8.140,6.810,-4.771,123.487
8.150,6.752,-4.699,123.479
8.160,6.694,-4.628,123.470
8.170,6.636,-4.556,123.462
8.180,6.577,-4.483,123.453
8.190,6.518,-4.411,123.445
8.200,6.458,-4.339,123.436
8.210,6.399,-4.266,123.427
8.220,6.339,-4.193,123.418
8.230,6.278,-4.120,123.409
8.240,6.218,-4.047,123.400
8.250,6.157,-3.974,123.390
8.260,6.096,-3.900,123.381
8.270,6.034,-3.827,123.371
8.280,5.973,-3.753,123.361
8.290,5.911,-3.679,123.351
8.300,5.848,-3.605,123.341
8.310,5.786,-3.531,123.331
8.320,5.723,-3.456,123.321
8.330,5.660,-3.382,123.311
8.340,5.596,-3.307,123.300
8.350,5.533,-3.232,123.290
8.360,5.469,-3.157,123.279
8.370,5.404,-3.082,123.268
8.380,5.340,-3.007,123.257
8.390,5.275,-2.931,123.246
8.400,5.210,-2.856,123.235
8.410,5.145,-2.780,123.224
8.420,5.079,-2.704,123.213
8.430,5.013,-2.629,123.201
8.440,4.947,-2.553,123.190
8.450,4.880,-2.476,123.178
8.460,4.814,-2.400,123.167
8.470,4.747,-2.324,123.155
8.480,4.679,-2.247,123.143
8.490,4.612,-2.171,123.131
8.500,4.544,-2.094,123.119
8.510,4.476,-2.018,123.107
8.520,4.408,-1.941,123.095
8.530,4.339,-1.864,123.083
8.540,4.270,-1.787,123.071
8.550,4.201,-1.710,123.058
8.560,4.132,-1.632,123.046
8.570,4.063,-1.555,123.033
8.580,3.993,-1.477,123.021
8.590,3.923,-1.400,123.008
8.600,3.853,-1.322,122.995
8.610,3.782,-1.244,122.982
8.620,3.711,-1.167,122.970
8.630,3.640,-1.089,122.957
8.640,3.569,-1.011,122.944
8.650,3.498,-0.933,122.931
8.660,3.426,-0.855,122.918
8.670,3.354,-0.777,122.904
8.680,3.282,-0.699,122.891
8.690,3.210,-0.620,122.878
8.700,3.137,-0.542,122.865
8.710,3.065,-0.464,122.851
8.720,2.992,-0.385,122.838
8.730,2.919,-0.307,122.825
8.740,2.845,-0.228,122.811
8.750,2.772,-0.150,122.798
8.760,2.698,-0.071,122.784
8.770,2.624,0.008,122.771
8.780,2.550,0.086,122.757
8.790,2.468,0.152,122.748
8.800,2.394,0.231,122.734
8.810,2.319,0.310,122.720
8.820,2.237,0.376,122.711
8.830,2.162,0.455,122.697
8.840,2.087,0.535,122.683
8.850,2.012,0.614,122.669
8.860,1.937,0.693,122.655
8.870,1.855,0.760,122.645
8.880,1.779,0.839,122.631
8.890,1.704,0.919,122.617
8.900,1.628,0.998,122.603
8.910,1.552,1.078,122.589
8.920,1.476,1.158,122.574
8.930,1.399,1.237,122.560
8.940,1.316,1.303,122.550
8.950,1.240,1.383,122.536
8.960,1.163,1.462,122.522
8.970,1.086,1.542,122.508
8.980,1.009,1.622,122.494
8.990,0.926,1.687,122.484
9.000,0.849,1.767,122.469
9.010,0.766,1.832,122.459
9.020,0.689,1.912,122.445
9.030,0.612,1.992,122.431
9.040,0.534,2.072,122.417
9.050,0.457,2.152,122.402
9.060,0.379,2.232,122.388
9.070,0.301,2.312,122.374
9.080,0.223,2.391,122.360
9.090,0.145,2.471,122.346
9.100,0.067,2.550,122.332
9.110,-0.011,2.630,122.318
9.120,-0.089,2.709,122.304
9.130,-0.168,2.788,122.290
9.140,-0.246,2.868,122.276
9.150,-0.325,2.947,122.263
9.160,-0.403,3.026,122.249
9.170,-0.482,3.105,122.235
9.180,-0.561,3.184,122.221
9.190,-0.639,3.262,122.208
9.200,-0.718,3.341,122.194
9.210,-0.797,3.419,122.181
9.220,-0.876,3.497,122.167
9.230,-0.955,3.576,122.154
9.240,-1.034,3.654,122.141
9.250,-1.113,3.731,122.128
9.260,-1.192,3.809,122.114
9.270,-1.271,3.887,122.101
9.280,-1.351,3.964,122.088
9.290,-1.430,4.042,122.075
9.300,-1.509,4.119,122.063
9.310,-1.588,4.196,122.050
9.320,-1.667,4.273,122.037
9.330,-1.746,4.350,122.024
9.340,-1.825,4.427,122.012
9.350,-1.904,4.503,121.999
9.360,-1.983,4.580,121.987
9.370,-2.062,4.656,121.974
9.380,-2.141,4.732,121.962
9.390,-2.220,4.808,121.950
9.400,-2.299,4.883,121.938
9.410,-2.378,4.959,121.926
9.420,-2.457,5.034,121.914
9.430,-2.536,5.110,121.902
9.440,-2.614,5.185,121.891
9.450,-2.693,5.260,121.879
9.460,-2.771,5.334,121.867
9.470,-2.850,5.409,121.856
9.480,-2.928,5.483,121.845
9.490,-3.006,5.557,121.833
9.500,-3.085,5.631,121.822
9.510,-3.163,5.705,121.811
9.520,-3.241,5.778,121.800
9.530,-3.318,5.851,121.790
9.540,-3.396,5.924,121.779
9.550,-3.474,5.997,121.768
9.560,-3.551,6.070,121.758
9.570,-3.629,6.142,121.748
9.580,-3.706,6.214,121.737
9.590,-3.783,6.286,121.727
9.600,-3.860,6.358,121.717
9.610,-3.936,6.429,121.707
9.620,-4.013,6.501,121.698
9.630,-4.089,6.572,121.688
9.640,-4.166,6.642,121.679
9.650,-4.242,6.713,121.669
9.660,-4.318,6.783,121.660
9.670,-4.393,6.853,121.651
9.680,-4.469,6.923,121.642
9.690,-4.544,6.992,121.633
9.700,-4.619,7.061,121.625
9.710,-4.694,7.130,121.616
9.720,-4.769,7.199,121.608
9.730,-4.844,7.267,121.599
9.740,-4.918,7.335,121.591
9.750,-4.992,7.403,121.583
9.760,-5.066,7.471,121.575
9.770,-5.139,7.538,121.568
9.780,-5.213,7.605,121.560
9.790,-5.286,7.671,121.553
9.800,-5.359,7.738,121.545
9.810,-5.431,7.804,121.538
9.820,-5.504,7.870,121.531
9.830,-5.576,7.935,121.525
9.840,-5.647,8.000,121.518
9.850,-5.719,8.065,121.511
9.860,-5.790,8.129,121.505
9.870,-5.861,8.194,121.499
9.880,-5.932,8.257,121.493
9.890,-6.002,8.321,121.487
9.900,-6.072,8.384,121.481
9.910,-6.142,8.447,121.476
9.920,-6.212,8.509,121.471
9.930,-6.281,8.572,121.465
9.940,-6.350,8.633,121.460
9.950,-6.418,8.695,121.456
9.960,-6.486,8.756,121.451
9.970,-6.554,8.817,121.446
9.980,-6.625,8.932,121.434
9.990,-6.692,8.991,121.430
Testing filter: 3 with noise
Time,Roll Error,Pitch Error,Yaw Error
0.000,-88.670,1942.321,9.975
0.010,-86.994,1903.455,49.802
0.020,-85.045,1865.391,85.687
0.030,-86.450,1828.092,122.257
0.040,-85.201,1791.559,-201.591
0.050,-83.735,1755.740,-165.163
0.060,-82.134,1720.654,-127.219
0.070,-80.287,1686.308,-89.792
0.080,-82.678,1652.661,-54.480
0.090,-81.523,1619.662,-21.261
0.100,-80.190,1587.298,10.320
0.110,-78.724,1555.630,38.611
0.120,-77.122,1524.611,67.778
0.130,-74.969,1494.170,93.908
0.140,-74.437,1464.373,121.737
0.150,-73.367,1435.152,148.083
0.160,-72.138,1406.512,-186.521
0.170,-70.833,1378.471,-152.879
0.180,-69.416,1351.023,-116.824
0.190,-67.703,1324.134,-80.342
0.200,-68.494,1297.769,-48.370
0.210,-67.691,1271.953,-24.657
0.220,-66.670,1246.648,-3.970
0.230,-65.558,1221.822,17.896
0.240,-64.377,1197.519,37.477
0.250,-63.139,1173.715,59.239
0.260,-61.604,1150.362,79.780
0.270,61.289,1127.525,-178.173
0.280,60.390,1105.107,-202.038
0.290,59.187,1083.146,137.509
0.300,57.869,1061.595,118.200
0.310,56.515,1040.484,101.590
0.320,55.083,1019.793,83.043
0.330,53.602,999.539,66.630
0.340,51.971,979.692,48.174
0.350,49.479,960.217,31.176
0.360,49.399,941.159,15.253
